Date,chtropen,chtrclose,chtrlow,chtrhigh,chtrvolume
2016-09-09,266.3599853515625,264.1199951171875,264.1199951171875,267.489990234375,2897700
2016-09-12,263.760009765625,269.30999755859375,263.2699890136719,269.70001220703125,2537000
2016-09-13,266.80999755859375,264.9700012207031,262.57000732421875,268.4599914550781,1981200
2016-09-14,262.1099853515625,266.69000244140625,262.1099853515625,267.9100036621094,1299200
2016-09-15,265.92999267578125,266.2699890136719,264.760009765625,268.8299865722656,1692800
2016-09-16,266.2200012207031,265.94000244140625,264.1600036621094,266.8699951171875,2514900
2016-09-19,266.3800048828125,262.92999267578125,262.70001220703125,268.0899963378906,2133000
2016-09-20,264.2099914550781,264.55999755859375,261.67999267578125,266.0,1968200
2016-09-21,266.0,274.2699890136719,266.0,274.7799987792969,2320200
2016-09-22,276.0,276.7300109863281,273.510009765625,277.6199951171875,1621400
2016-09-23,275.6499938964844,276.0799865722656,274.8900146484375,276.95001220703125,833900
2016-09-26,275.0199890136719,273.82000732421875,272.489990234375,275.6300048828125,1295200
2016-09-27,273.3299865722656,275.3999938964844,271.30999755859375,277.7699890136719,1269300
2016-09-28,275.3999938964844,276.57000732421875,273.6600036621094,276.6099853515625,1175300
2016-09-29,275.260009765625,271.8299865722656,269.1400146484375,276.1099853515625,1793600
2016-09-30,268.8999938964844,269.9700012207031,268.8999938964844,272.4100036621094,1875200
2016-10-03,269.67999267578125,268.1600036621094,266.04998779296875,270.989990234375,1908900
2016-10-04,267.3800048828125,267.4100036621094,265.92999267578125,269.55999755859375,1745300
2016-10-05,268.7300109863281,267.0799865722656,266.19000244140625,269.29998779296875,1333400
2016-10-06,267.0,268.1700134277344,266.3599853515625,269.4599914550781,1079500
2016-10-07,269.0400085449219,266.9700012207031,266.9200134277344,269.0400085449219,1373500
2016-10-10,268.29998779296875,267.8500061035156,266.239990234375,268.8500061035156,2016300
2016-10-11,262.32000732421875,257.8599853515625,257.510009765625,263.82000732421875,3440500
2016-10-12,257.9100036621094,256.8900146484375,256.82000732421875,259.3299865722656,1702800
2016-10-13,255.72000122070312,256.3999938964844,253.3800048828125,257.2699890136719,1284400
2016-10-14,257.9200134277344,257.5899963378906,255.80999755859375,261.3299865722656,1112900
2016-10-17,257.82000732421875,257.5199890136719,256.9800109863281,260.20001220703125,822800
2016-10-18,259.6199951171875,259.95001220703125,259.510009765625,261.510009765625,1125300
2016-10-19,260.80999755859375,260.20001220703125,259.4200134277344,262.9200134277344,1319300
2016-10-20,260.5,258.1199951171875,257.55999755859375,260.5400085449219,1518500
2016-10-21,256.20001220703125,255.05999755859375,254.0800018310547,257.3699951171875,2250500
2016-10-24,257.260009765625,259.6000061035156,254.72000122070312,259.7799987792969,1382000
2016-10-25,259.989990234375,257.05999755859375,256.0199890136719,261.010009765625,1680700
2016-10-26,256.6000061035156,248.63999938964844,247.0,257.1499938964844,2999400
2016-10-27,249.0399932861328,244.10000610351562,242.47000122070312,249.8800048828125,2875500
2016-10-28,245.02000427246094,249.25,245.02000427246094,252.25999450683594,2041700
2016-10-31,250.6199951171875,249.88999938964844,247.38999938964844,251.25,1230000
2016-11-01,250.0,249.57000732421875,245.42999267578125,251.27000427246094,1676400
2016-11-02,249.36000061035156,252.91000366210938,248.2899932861328,254.5500030517578,3472100
2016-11-03,267.57000732421875,247.4199981689453,242.63999938964844,269.19000244140625,4560400
2016-11-04,241.5,250.22999572753906,241.5,254.42999267578125,2424200
2016-11-07,254.72999572753906,257.1600036621094,252.89999389648438,257.5,2372700
2016-11-08,257.5799865722656,262.260009765625,255.3699951171875,263.32000732421875,1693800
2016-11-09,259.1300048828125,269.8299865722656,259.0,277.9800109863281,4369700
2016-11-10,271.20001220703125,270.8699951171875,266.5799865722656,281.3599853515625,5210900
2016-11-11,269.07000732421875,272.44000244140625,265.32000732421875,273.7900085449219,2111900
2016-11-14,272.2900085449219,263.1400146484375,263.05999755859375,273.989990234375,2457800
2016-11-15,263.2099914550781,260.20001220703125,259.95001220703125,267.8599853515625,2688200
2016-11-16,260.0,261.989990234375,258.6300048828125,262.6400146484375,2343900
2016-11-17,262.20001220703125,265.4800109863281,261.2099914550781,266.57000732421875,1346900
2016-11-18,264.19000244140625,262.70001220703125,260.0,266.0,1796800
2016-11-21,263.82000732421875,264.1000061035156,260.1700134277344,265.7099914550781,1581800
2016-11-22,264.94000244140625,273.0199890136719,264.260009765625,273.260009765625,2800400
2016-11-23,272.3399963378906,272.30999755859375,270.6499938964844,273.95001220703125,1358500
2016-11-25,273.0,275.5,272.05999755859375,275.92999267578125,626900
2016-11-28,275.7099914550781,270.82000732421875,270.2799987792969,275.82000732421875,1707000
2016-11-29,272.1400146484375,280.489990234375,271.1400146484375,281.42999267578125,2657300
2016-11-30,280.489990234375,275.30999755859375,272.0199890136719,281.0799865722656,2486300
2016-12-01,273.54998779296875,272.54998779296875,269.95001220703125,276.0,1401200
2016-12-02,273.0400085449219,266.6700134277344,265.7799987792969,274.1099853515625,1751500
2016-12-05,268.3599853515625,270.92999267578125,267.010009765625,273.9599914550781,1765000
2016-12-06,272.1700134277344,276.32000732421875,271.32000732421875,277.0899963378906,1233300
2016-12-07,276.44000244140625,284.25,275.1099853515625,287.2699890136719,2007700
2016-12-08,285.3999938964844,279.0,278.6099853515625,285.3999938964844,1757700
2016-12-09,279.739990234375,278.80999755859375,276.510009765625,280.489990234375,1317200
2016-12-12,281.0400085449219,277.9200134277344,275.9800109863281,281.95001220703125,1490400
2016-12-13,279.5899963378906,283.8599853515625,275.3399963378906,285.1000061035156,1485400
2016-12-14,283.8999938964844,288.260009765625,281.989990234375,293.4200134277344,2460100
2016-12-15,288.1600036621094,291.1600036621094,287.989990234375,293.739990234375,1842800
2016-12-16,292.6199951171875,288.44000244140625,287.6499938964844,294.6600036621094,2324200
2016-12-19,288.9599914550781,288.9100036621094,287.0899963378906,292.0,929900
2016-12-20,288.4599914550781,290.3800048828125,288.0899963378906,291.6099853515625,880100
2016-12-21,290.6300048828125,291.239990234375,288.010009765625,292.8500061035156,813100
2016-12-22,291.0299987792969,291.0199890136719,287.4700012207031,291.7900085449219,770300
2016-12-23,290.7300109863281,290.42999267578125,288.94000244140625,292.9700012207031,627500
2016-12-27,291.54998779296875,291.79998779296875,290.0,293.2900085449219,837200
2016-12-28,293.010009765625,291.1199951171875,290.42999267578125,293.7300109863281,882600
2016-12-29,291.0199890136719,292.19000244140625,290.1099853515625,294.8699951171875,1025500
2016-12-30,292.1600036621094,287.9200134277344,285.04998779296875,292.989990234375,1327600
2017-01-03,290.239990234375,285.7699890136719,282.5400085449219,291.44000244140625,1697700
2017-01-04,286.9800109863281,291.54998779296875,284.2300109863281,292.0799865722656,1632500
2017-01-05,289.75,296.1700134277344,289.7300109863281,297.1300048828125,1711900
2017-01-06,296.1199951171875,298.1600036621094,294.4599914550781,298.7900085449219,1101300
2017-01-09,297.20001220703125,296.260009765625,294.7099914550781,297.94000244140625,1719500
2017-01-10,296.6600036621094,298.20001220703125,293.4599914550781,300.1499938964844,1510100
2017-01-11,297.45001220703125,299.5400085449219,296.1000061035156,300.0400085449219,1238000
2017-01-12,298.04998779296875,297.19000244140625,294.55999755859375,298.239990234375,1415400
2017-01-13,297.30999755859375,298.42999267578125,296.8900146484375,300.07000732421875,1023500
2017-01-17,294.0199890136719,306.1400146484375,292.8399963378906,306.3699951171875,3907500
2017-01-18,306.1499938964844,303.69000244140625,302.0899963378906,307.32000732421875,1220600
2017-01-19,302.92999267578125,306.1300048828125,301.2799987792969,307.760009765625,1140400
2017-01-20,307.6400146484375,308.44000244140625,306.1600036621094,309.17999267578125,1327000
2017-01-23,307.20001220703125,308.70001220703125,306.1700134277344,309.8500061035156,1762400
2017-01-24,309.739990234375,308.3500061035156,307.010009765625,310.2099914550781,1058800
2017-01-25,309.1499938964844,310.30999755859375,307.1600036621094,311.20001220703125,1114700
2017-01-26,333.3699951171875,333.1499938964844,324.80999755859375,341.5,12359700
2017-01-27,332.9200134277344,323.54998779296875,316.9599914550781,334.1199951171875,2748900
2017-01-30,323.4800109863281,324.79998779296875,316.989990234375,325.260009765625,2103500
2017-01-31,322.6499938964844,323.95001220703125,321.0299987792969,325.2699890136719,1005900
2017-02-01,323.8500061035156,326.8500061035156,321.94000244140625,327.010009765625,944000
2017-02-02,325.6400146484375,324.4100036621094,324.19000244140625,326.8399963378906,842500
2017-02-03,325.42999267578125,328.7099914550781,324.1199951171875,329.1000061035156,1105800
2017-02-06,327.8299865722656,322.6000061035156,319.17999267578125,328.2799987792969,2395700
2017-02-07,322.9800109863281,323.3699951171875,321.3299865722656,325.3900146484375,1892100
2017-02-08,323.54998779296875,325.7300109863281,323.20001220703125,327.5,982700
2017-02-09,325.8399963378906,325.07000732421875,321.239990234375,326.4599914550781,1224600
2017-02-10,325.07000732421875,324.55999755859375,321.6099853515625,325.9800109863281,1035100
2017-02-13,325.0,323.0199890136719,319.3999938964844,325.1199951171875,1708100
2017-02-14,321.9100036621094,322.0,320.260009765625,323.7799987792969,1091500
2017-02-15,321.8500061035156,325.17999267578125,320.0199890136719,326.17999267578125,1380200
2017-02-16,320.0,324.4599914550781,317.0199890136719,327.3299865722656,2050800
2017-02-17,323.8699951171875,326.54998779296875,319.7200012207031,327.1000061035156,1532200
2017-02-21,324.29998779296875,325.1499938964844,321.510009765625,326.9700012207031,1283800
2017-02-22,323.29998779296875,325.1400146484375,322.4599914550781,326.1199951171875,1475200
2017-02-23,326.0899963378906,324.42999267578125,321.1700134277344,326.1000061035156,1530200
2017-02-24,324.3800048828125,326.75,322.7200012207031,327.30999755859375,1160200
2017-02-27,326.9200134277344,326.7300109863281,324.9100036621094,328.70001220703125,918200
2017-02-28,326.0299987792969,323.05999755859375,320.25,326.7799987792969,1292900
2017-03-01,325.760009765625,325.1700134277344,321.6600036621094,328.1000061035156,1493000
2017-03-02,324.67999267578125,323.95001220703125,321.8299865722656,324.67999267578125,897000
2017-03-03,323.57000732421875,322.32000732421875,320.510009765625,323.57000732421875,1130500
2017-03-06,321.260009765625,323.7699890136719,319.45001220703125,324.5400085449219,765500
2017-03-07,323.9100036621094,323.239990234375,322.3599853515625,327.0400085449219,1093500
2017-03-08,323.1700134277344,322.6000061035156,321.67999267578125,325.0799865722656,1029200
2017-03-09,322.8699951171875,323.1400146484375,321.42999267578125,326.1000061035156,921400
2017-03-10,325.57000732421875,323.4800109863281,322.739990234375,325.80999755859375,728500
2017-03-13,323.19000244140625,324.3399963378906,323.0,325.55999755859375,732500
2017-03-14,323.69000244140625,324.6400146484375,323.6300048828125,326.1600036621094,551600
2017-03-15,324.8399963378906,325.3800048828125,323.82000732421875,326.8900146484375,1125000
2017-03-16,324.69000244140625,323.7200012207031,323.3399963378906,326.82000732421875,725000
2017-03-17,324.95001220703125,325.80999755859375,322.4800109863281,326.2699890136719,1451000
2017-03-20,326.05999755859375,324.989990234375,322.42999267578125,326.30999755859375,752800
2017-03-21,325.2300109863281,320.6600036621094,319.9800109863281,326.2699890136719,801100
2017-03-22,321.44000244140625,321.20001220703125,318.92999267578125,322.260009765625,803300
2017-03-23,320.5,323.6199951171875,319.5,326.75,1001500
2017-03-24,324.94000244140625,325.3500061035156,323.6400146484375,327.739990234375,1442000
2017-03-27,323.739990234375,323.1400146484375,319.6099853515625,325.760009765625,1168900
2017-03-28,322.04998779296875,324.0799865722656,320.6000061035156,325.7300109863281,1190300
2017-03-29,323.8999938964844,325.94000244140625,323.2799987792969,327.1199951171875,810800
2017-03-30,325.1300048828125,328.1199951171875,322.5799865722656,328.54998779296875,850600
2017-03-31,326.7300109863281,327.32000732421875,326.0299987792969,330.9100036621094,1050200
2017-04-03,327.5,328.2699890136719,325.0199890136719,330.80999755859375,1121600
2017-04-04,328.3999938964844,331.5199890136719,326.9599914550781,334.0,1618900
2017-04-05,332.2099914550781,331.989990234375,329.54998779296875,338.75,1535100
2017-04-06,331.75,336.79998779296875,330.54998779296875,336.9599914550781,1638100
2017-04-07,337.6700134277344,330.6499938964844,330.54998779296875,338.510009765625,1494500
2017-04-10,330.45001220703125,331.3699951171875,329.55999755859375,333.1499938964844,965600
2017-04-11,330.4200134277344,332.29998779296875,328.0,332.6600036621094,877300
2017-04-12,331.010009765625,334.57000732421875,330.5400085449219,335.69000244140625,1061600
2017-04-13,335.2799987792969,330.0,329.6499938964844,335.70001220703125,705200
2017-04-17,331.7300109863281,330.3599853515625,329.0799865722656,332.7099914550781,730300
2017-04-18,329.6199951171875,328.17999267578125,325.95001220703125,331.0,1392600
2017-04-19,330.010009765625,333.6099853515625,328.30999755859375,335.9599914550781,1011000
2017-04-20,335.2799987792969,335.5899963378906,333.17999267578125,337.04998779296875,888000
2017-04-21,336.44000244140625,338.4800109863281,335.739990234375,339.6400146484375,1092200
2017-04-24,340.0299987792969,340.3599853515625,338.739990234375,342.1400146484375,1138200
2017-04-25,341.9800109863281,344.5,340.8900146484375,345.29998779296875,1405600
2017-04-26,345.510009765625,345.3999938964844,344.8500061035156,350.3800048828125,1495400
2017-04-27,346.1000061035156,348.79998779296875,346.1000061035156,350.3500061035156,865200
2017-04-28,349.8299865722656,345.1600036621094,342.7799987792969,349.989990234375,1251700
2017-05-01,346.2900085449219,344.1400146484375,341.8699951171875,347.25,1528300
2017-05-02,338.8900146484375,337.69000244140625,333.20001220703125,340.1300048828125,2490300
2017-05-03,335.3999938964844,324.489990234375,321.44000244140625,337.4800109863281,4124300
2017-05-04,324.8900146484375,322.6000061035156,322.25,327.3999938964844,1782300
2017-05-05,324.6099853515625,334.7799987792969,324.510009765625,334.8699951171875,1989000
2017-05-08,329.5199890136719,323.80999755859375,321.7200012207031,331.0,3222000
2017-05-09,323.29998779296875,325.5199890136719,320.1199951171875,327.8299865722656,1476500
2017-05-10,324.5299987792969,325.5799865722656,323.0899963378906,327.17999267578125,940300
2017-05-11,325.2799987792969,324.6099853515625,323.20001220703125,327.1199951171875,1071100
2017-05-12,324.79998779296875,322.0,321.79998779296875,326.6000061035156,1523700
2017-05-15,322.239990234375,321.07000732421875,320.6300048828125,324.29998779296875,1944100
2017-05-16,322.3599853515625,320.010009765625,319.2099914550781,324.04998779296875,1459300
2017-05-17,319.1400146484375,313.1099853515625,312.489990234375,320.3599853515625,2390100
2017-05-18,314.1600036621094,315.8800048828125,312.55999755859375,317.8699951171875,1797400
2017-05-19,315.010009765625,315.7799987792969,313.9200134277344,318.3999938964844,1920800
2017-05-22,315.7799987792969,316.4200134277344,315.5199890136719,318.510009765625,1841700
2017-05-23,317.3399963378906,318.7900085449219,314.5,320.4800109863281,1444100
2017-05-24,320.20001220703125,329.0400085449219,318.29998779296875,332.2799987792969,1789300
2017-05-25,329.5899963378906,333.760009765625,329.0,336.2799987792969,2180000
2017-05-26,334.3800048828125,337.44000244140625,333.010009765625,338.9100036621094,926700
2017-05-30,336.489990234375,338.9200134277344,334.8500061035156,340.0,1062400
2017-05-31,340.0,345.54998779296875,338.7300109863281,345.8500061035156,2012000
2017-06-01,346.5,346.3900146484375,339.4700012207031,354.04998779296875,2390000
2017-06-02,348.1099853515625,353.0299987792969,347.5,353.3699951171875,1586300
2017-06-05,355.0,344.42999267578125,343.7200012207031,355.0,1479000
2017-06-06,344.4599914550781,342.8299865722656,341.7099914550781,345.5199890136719,1042000
2017-06-07,343.6600036621094,345.8800048828125,341.6400146484375,347.010009765625,966000
2017-06-08,344.8999938964844,337.45001220703125,333.3800048828125,345.239990234375,1973300
2017-06-09,338.510009765625,332.8399963378906,329.9700012207031,340.1300048828125,1442800
2017-06-12,330.8999938964844,338.6499938964844,329.0400085449219,339.239990234375,1395700
2017-06-13,335.989990234375,341.80999755859375,335.989990234375,344.2200012207031,1106300
2017-06-14,342.8299865722656,338.3299865722656,336.1300048828125,344.1700134277344,1276600
2017-06-15,336.80999755859375,338.3399963378906,333.5,340.57000732421875,1318700
2017-06-16,335.94000244140625,340.2200012207031,331.0799865722656,340.989990234375,2406100
2017-06-19,342.0,340.260009765625,339.9700012207031,345.19000244140625,1883700
2017-06-20,337.95001220703125,333.6099853515625,329.42999267578125,339.92999267578125,2161100
2017-06-21,333.8500061035156,333.8800048828125,332.8699951171875,335.3699951171875,1045900
2017-06-22,333.92999267578125,334.1300048828125,333.5400085449219,340.239990234375,1116000
2017-06-23,334.7900085449219,330.79998779296875,326.3999938964844,335.42999267578125,3100600
2017-06-26,331.67999267578125,332.6499938964844,330.1700134277344,333.6400146484375,941900
2017-06-27,330.75,329.8699951171875,327.1400146484375,332.2900085449219,1448200
2017-06-28,330.55999755859375,340.29998779296875,329.239990234375,340.95001220703125,1513300
2017-06-29,339.3800048828125,335.739990234375,332.1300048828125,340.19000244140625,2025200
2017-06-30,338.2900085449219,336.8500061035156,332.3999938964844,338.4100036621094,1394600
2017-07-03,338.260009765625,328.6700134277344,328.6499938964844,339.45001220703125,793700
2017-07-05,329.2300109863281,335.1099853515625,328.79998779296875,335.239990234375,1341900
2017-07-06,334.010009765625,332.17999267578125,331.05999755859375,335.5199890136719,1251900
2017-07-07,332.0799865722656,332.42999267578125,330.5799865722656,334.42999267578125,870500
2017-07-10,333.1300048828125,336.6000061035156,332.1000061035156,338.3999938964844,1016000
2017-07-11,337.1199951171875,337.8500061035156,334.44000244140625,339.8500061035156,953300
2017-07-12,340.7900085449219,342.6499938964844,339.04998779296875,344.8299865722656,1071200
2017-07-13,343.07000732421875,339.0400085449219,338.0,343.2300109863281,930200
2017-07-14,340.79998779296875,342.79998779296875,335.7900085449219,344.510009765625,1086000
2017-07-17,342.0899963378906,342.30999755859375,341.95001220703125,345.2799987792969,967100
2017-07-18,340.9800109863281,344.6300048828125,338.3999938964844,345.4200134277344,895200
2017-07-19,345.0199890136719,346.6099853515625,342.9700012207031,347.260009765625,1256300
2017-07-20,346.4700012207031,345.29998779296875,344.32000732421875,349.6700134277344,1244800
2017-07-21,345.29998779296875,350.07000732421875,345.29998779296875,351.8699951171875,1340200
2017-07-24,349.7900085449219,348.0799865722656,345.25,350.42999267578125,1473700
2017-07-25,349.4700012207031,348.0,346.5799865722656,350.8900146484375,881700
2017-07-26,348.79998779296875,348.7699890136719,346.0299987792969,351.67999267578125,2265800
2017-07-27,354.0,366.8999938964844,353.0199890136719,370.9599914550781,3552400
2017-07-28,365.3900146484375,370.260009765625,361.0,372.3699951171875,1600300
2017-07-31,396.5,391.9700012207031,385.3999938964844,399.9100036621094,6272700
2017-08-01,392.8399963378906,387.4200134277344,383.7300109863281,392.9700012207031,2274000
2017-08-02,386.3900146484375,385.5400085449219,381.70001220703125,388.25,1370400
2017-08-03,384.5400085449219,384.29998779296875,383.2900085449219,387.4100036621094,1006600
2017-08-04,385.0,384.6300048828125,380.55999755859375,386.0,697900
2017-08-07,384.6499938964844,381.0199890136719,380.7699890136719,386.45001220703125,1309000
2017-08-08,380.0199890136719,389.75,378.260009765625,393.239990234375,1913100
2017-08-09,387.8900146484375,400.8999938964844,386.3800048828125,408.8299865722656,3978100
2017-08-10,398.69000244140625,398.67999267578125,396.7200012207031,404.05999755859375,2070000
2017-08-11,400.0799865722656,394.489990234375,392.6000061035156,402.45001220703125,2399800
2017-08-14,398.7799987792969,401.0799865722656,397.0,405.3299865722656,2434900
2017-08-15,401.04998779296875,397.7300109863281,395.9200134277344,403.3599853515625,2258100
2017-08-16,399.3500061035156,400.7799987792969,397.17999267578125,402.489990234375,1727300
2017-08-17,401.0,393.3599853515625,393.1700134277344,401.6499938964844,1596000
2017-08-18,391.5299987792969,392.9700012207031,390.7099914550781,396.2699890136719,1304100
2017-08-21,392.75,396.45001220703125,391.3800048828125,396.8999938964844,970800
2017-08-22,398.1499938964844,397.04998779296875,395.0,399.989990234375,993700
2017-08-23,396.2900085449219,390.3299865722656,390.260009765625,396.2900085449219,1280600
2017-08-24,390.0899963378906,389.2300109863281,384.239990234375,391.5299987792969,1401100
2017-08-25,391.4200134277344,388.7900085449219,387.510009765625,392.5299987792969,758600
2017-08-28,390.8800048828125,389.2300109863281,385.94000244140625,391.20001220703125,988000
2017-08-29,386.6000061035156,388.82000732421875,385.55999755859375,390.1700134277344,1118000
2017-08-30,388.2200012207031,393.3699951171875,388.2200012207031,395.1600036621094,953900
2017-08-31,394.5400085449219,398.5400085449219,392.6600036621094,398.8800048828125,1921800
2017-09-01,398.92999267578125,392.4800109863281,391.8699951171875,399.3399963378906,1240600
2017-09-05,392.260009765625,393.32000732421875,388.010009765625,395.67999267578125,1189200
2017-09-06,393.5799865722656,402.5,389.29998779296875,403.6499938964844,1664500
2017-09-07,404.0400085449219,395.6400146484375,387.8900146484375,404.7200012207031,2802000
2017-09-08,394.6300048828125,392.8999938964844,387.0,395.6000061035156,2141700
2017-09-11,394.92999267578125,381.010009765625,380.69000244140625,397.3900146484375,2090700
2017-09-12,380.9200134277344,381.57000732421875,374.70001220703125,386.1600036621094,2719900
2017-09-13,381.4800109863281,385.1300048828125,379.4800109863281,386.0,1616200
2017-09-14,382.1700134277344,376.0,375.760009765625,384.760009765625,2338000
2017-09-15,375.9100036621094,369.4700012207031,367.69000244140625,377.4100036621094,5270000
2017-09-18,370.20001220703125,368.1700134277344,365.8999938964844,371.510009765625,1870900
2017-09-19,368.3900146484375,364.0199890136719,360.42999267578125,369.8399963378906,3302200
2017-09-20,365.989990234375,367.010009765625,363.5,371.5,2156500
2017-09-21,365.8800048828125,361.0799865722656,359.0899963378906,366.3999938964844,2374100
2017-09-22,359.5400085449219,360.29998779296875,358.75,363.3299865722656,2078500
2017-09-25,358.239990234375,357.5799865722656,356.1099853515625,360.0400085449219,1773000
2017-09-26,359.510009765625,359.0400085449219,356.5799865722656,361.010009765625,2090900
2017-09-27,359.5899963378906,362.8500061035156,356.8800048828125,365.5,2280100
2017-09-28,359.5,360.95001220703125,357.260009765625,362.5400085449219,1198200
2017-09-29,359.7699890136719,363.4200134277344,357.67999267578125,365.010009765625,1317400
2017-10-02,364.5199890136719,364.1099853515625,362.8699951171875,366.5199890136719,1295200
2017-10-03,363.94000244140625,369.510009765625,363.2300109863281,370.25,1272000
2017-10-04,368.6099853515625,371.0899963378906,367.6000061035156,371.760009765625,920200
2017-10-05,371.5400085449219,369.7200012207031,369.510009765625,374.989990234375,1801600
2017-10-06,370.4200134277344,367.3999938964844,366.6000061035156,370.8500061035156,1239000
2017-10-09,368.1000061035156,366.04998779296875,364.6400146484375,368.69000244140625,1241500
2017-10-10,365.989990234375,364.9200134277344,362.8599853515625,368.1600036621094,1111000
2017-10-11,364.05999755859375,365.1199951171875,361.0299987792969,366.9700012207031,1432600
2017-10-12,363.0,355.7099914550781,352.510009765625,363.0,2582300
2017-10-13,354.6199951171875,357.3999938964844,347.5400085449219,360.2200012207031,2710300
2017-10-16,358.05999755859375,362.6000061035156,357.6099853515625,362.7799987792969,1144200
2017-10-17,362.5899963378906,357.8399963378906,356.69000244140625,362.5899963378906,1178000
2017-10-18,357.0400085449219,352.07000732421875,350.760009765625,357.5,1326700
2017-10-19,351.5199890136719,351.6700134277344,348.42999267578125,353.5899963378906,2007000
2017-10-20,353.8399963378906,350.760009765625,350.239990234375,355.5,1317100
2017-10-23,350.1499938964844,345.07000732421875,344.1600036621094,351.0199890136719,1831900
2017-10-24,345.0,340.260009765625,339.5299987792969,345.2300109863281,2176500
2017-10-25,338.69000244140625,344.9100036621094,336.57000732421875,345.510009765625,3518400
2017-10-26,322.0,316.2900085449219,312.4100036621094,328.0899963378906,8927300
2017-10-27,314.8299865722656,319.760009765625,308.29998779296875,321.9100036621094,3539000
2017-10-30,318.4700012207031,323.9800109863281,316.760009765625,329.7200012207031,3404100
2017-10-31,324.3399963378906,334.1700134277344,321.82000732421875,339.4200134277344,3726900
2017-11-01,335.6199951171875,338.2200012207031,335.4700012207031,340.739990234375,2324200
2017-11-02,341.32000732421875,337.6600036621094,334.6499938964844,341.6700134277344,2074800
2017-11-03,334.5899963378906,335.42999267578125,328.0,340.5799865722656,2226100
2017-11-06,338.0,348.3999938964844,336.6300048828125,361.2799987792969,3956700
2017-11-07,350.0400085449219,343.010009765625,342.2900085449219,353.989990234375,1721000
2017-11-08,342.5799865722656,337.8999938964844,335.510009765625,343.8399963378906,1372500
2017-11-09,335.7900085449219,341.20001220703125,333.05999755859375,342.3399963378906,1364400
2017-11-10,338.489990234375,338.44000244140625,337.2099914550781,343.3999938964844,870100
2017-11-13,338.5,343.7200012207031,337.07000732421875,343.9100036621094,908700
2017-11-14,341.29998779296875,336.80999755859375,333.9700012207031,344.0,1452300
2017-11-15,337.3299865722656,334.2200012207031,330.5,337.6600036621094,1937500
2017-11-16,333.94000244140625,340.6300048828125,328.5,340.9200134277344,1513200
2017-11-17,341.3800048828125,341.5400085449219,338.9599914550781,349.5400085449219,1250500
2017-11-20,341.0,338.3699951171875,337.9599914550781,348.3800048828125,2286900
2017-11-21,339.239990234375,338.4200134277344,337.6400146484375,344.8500061035156,1952100
2017-11-22,337.8399963378906,334.2699890136719,332.44000244140625,339.489990234375,961000
2017-11-24,333.6400146484375,328.9800109863281,326.20001220703125,335.44000244140625,769000
2017-11-27,327.69000244140625,321.8399963378906,319.5,327.69000244140625,2092300
2017-11-28,321.95001220703125,325.8900146484375,317.92999267578125,327.9700012207031,2749200
2017-11-29,326.6000061035156,331.6700134277344,324.19000244140625,332.0199890136719,2320800
2017-11-30,328.3500061035156,326.2099914550781,321.0,330.9100036621094,4063700
2017-12-01,321.94000244140625,336.2699890136719,321.94000244140625,340.54998779296875,2168100
2017-12-04,330.20001220703125,334.0,329.19000244140625,347.4800109863281,2629000
2017-12-05,333.2699890136719,330.95001220703125,330.4599914550781,338.9200134277344,1529700
2017-12-06,330.9599914550781,322.6400146484375,321.3500061035156,334.6700134277344,1536700
2017-12-07,322.0,325.2200012207031,320.6499938964844,330.44000244140625,2064100
2017-12-08,327.82000732421875,324.5,320.70001220703125,329.4599914550781,2025000
2017-12-11,326.7900085449219,331.489990234375,323.8399963378906,332.989990234375,2022200
2017-12-12,332.07000732421875,329.989990234375,326.6000061035156,332.989990234375,1966100
2017-12-13,331.3500061035156,329.0,323.7699890136719,334.1499938964844,2059100
2017-12-14,328.55999755859375,328.67999267578125,323.3900146484375,330.9200134277344,1603700
2017-12-15,331.9800109863281,322.30999755859375,321.30999755859375,331.9800109863281,3538000
2017-12-18,324.4700012207031,323.2300109863281,321.54998779296875,326.989990234375,1985500
2017-12-19,322.6499938964844,316.9700012207031,316.42999267578125,324.3399963378906,1726300
2017-12-20,317.05999755859375,316.3800048828125,312.5299987792969,317.2799987792969,1949700
2017-12-21,317.8599853515625,332.94000244140625,316.7799987792969,336.8299865722656,1866400
2017-12-22,331.489990234375,338.20001220703125,331.489990234375,341.1099853515625,1459800
2017-12-26,336.8399963378906,340.3999938964844,336.1000061035156,340.5,1123700
2017-12-27,341.3999938964844,333.25,332.30999755859375,341.5,2044700
2017-12-28,334.45001220703125,338.0299987792969,333.0,339.7799987792969,764600
2017-12-29,335.1400146484375,335.9599914550781,333.82000732421875,342.0199890136719,846700
2018-01-02,338.42999267578125,348.9700012207031,337.7699890136719,352.82000732421875,2789200
2018-01-03,354.05999755859375,353.0299987792969,349.5899963378906,364.3800048828125,2500800
2018-01-04,356.75,349.7900085449219,346.9700012207031,358.0,1176400
2018-01-05,352.0199890136719,350.8800048828125,349.0799865722656,354.3999938964844,1960500
2018-01-08,354.4700012207031,356.54998779296875,351.6300048828125,360.19000244140625,1485700
2018-01-09,356.6600036621094,354.760009765625,354.1499938964844,358.7699890136719,938900
2018-01-10,354.0199890136719,350.8299865722656,347.5299987792969,356.4599914550781,1092400
2018-01-11,350.2799987792969,355.2699890136719,348.32000732421875,356.19000244140625,1191100
2018-01-12,357.3900146484375,354.0,353.0799865722656,359.55999755859375,644600
